PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,Predicted PRICE,,MODEL
27999,2015,17424,99,18,8,33146.34869,,3012
22976,2015,30815,1820,19,8,30965.63613,,3012
12880,2009,90655,81,1,8,15164.87214,,3012
42522,2017,906,300,40,8,37804.27325,,3011
101899,2012,12950,67,9,8,30838.74816,,3011
99888,2012,11168,626,17,8,31102.77834,,3011
20477,2014,10511,342,28,8,33216.94225,,3011
10888,2009,72296,854,2,8,18147.00323,,3011
36977,2017,9252,241,19,8,36514.7041,,3011
37545,2017,9979,59,1,8,36454.39978,,3011
34444,2017,15341,100,1,8,35582.49108,,3011
42998,2014,28002,473,19,8,30401.70688,,3011
41995,2014,47765,42,23,8,27175.19863,,3011
39100,2015,56158,329,12,8,26867.17373,,3011
38500,2014,35730,61,19,8,29145.06563,,3011
34994,2014,57865,453,5,8,25590.76149,,3011
36995,2014,34727,53,5,8,29353.20523,,3011
33890,2014,41452,639,5,8,28259.66067,,3011
45577,2016,22080,223,18,8,33410.61465,,3011
32495,2014,42555,569,5,8,28080.3031,,3011
10999,2008,88106,530,41,8,14429.32012,,3011
15250,2013,99011,194,9,8,17865.82765,,3011
20098,2015,52124,185,29,8,27468.44289,,3011
9997,2008,81823,579,2,8,15576.46826,,3011
11195,2011,90113,243,17,8,17244.2617,,3011
13490,2009,44415,29,12,8,22648.52727,,3011
10950,2010,104932,433,32,8,13764.9404,,3011
9991,2008,101603,1854,17,8,12311.80479,,3011
9987,2008,141320,21,35,8,5795.556479,,3011
8995,2007,105637,287,17,8,10634.48028,,3011
6500,2005,134061,268,12,8,3985.852117,,3011
60327,2017,225,414,29,8,37950.40074,,3011
28275,2013,32472,287,17,8,28659.91961,,3011
15495,2011,89073,1613,5,8,17451.98313,,3011
28900,2012,35515,834,1,8,27195.2181,,3011
23995,2012,24746,1224,31,8,28849.83235,,3011
7900,2004,126784,570,16,8,4134.92699,,3011
33500,2015,34521,332,5,8,30408.06304,,3011
13991,2012,86474,116,19,8,18850.92101,,3011
13888,2012,69345,199,42,8,21562.24905,,3011
30000,2015,32048,319,13,8,30784.45593,,3011
23629,2016,36080,87,28,8,31101.91713,,3011
29677,2016,19314,209,34,8,33808.91313,,3011
39888,2017,4784,172,9,8,37273.41398,,3011
43995,2017,2000,22,1,8,37751.85585,,3011
39980,2017,401,61,14,8,37970.04185,,3011
39167,2017,9870,368,17,8,36420.64653,,3011
54575,2016,4331,29,41,8,36222.76018,,3011
33998,2014,33919,493,19,8,29439.55027,,3011
45895,2016,15496,99,29,8,34445.8405,,3011
25449,2014,56971,322,28,8,25662.13473,,3011
23950,2014,43300,516,1,8,27972.0289,,3011
33950,2016,11456,89,9,8,35167.12731,,3011
35000,2016,2502,62,41,8,36520.17178,,3011
33488,2014,34090,10,3,8,29463.22178,,3011
22992,2014,30517,503,28,8,29963.78945,,3011
23498,2014,32074,505,5,8,29784.60653,,3011
18799,2013,52845,201,35,8,25289.17704,,3011
20999,2014,48784,293,14,8,27038.45636,,3011
26589,2014,22059,277,10,8,31397.04748,,3011
17989,2014,61255,398,14,8,25010.5613,,3011
25400,2012,95178,434,5,8,17480.61643,,3011
30987,2013,77765,559,9,8,21320.61544,,3011
25795,2014,19718,387,9,8,31780.93217,,3011
11496,2010,118756,312,14,8,11574.94787,,3011
14990,2011,84373,279,19,8,18171.20184,,3011
55493,2017,4301,77,17,8,37326.21525,,3011
30716,2017,7433,245,1,8,36868.40193,,3011
33884,2014,20414,83,14,8,31651.66965,,3011
20787,2013,78729,241,38,8,21070.55732,,3011
23980,2013,43000,444,17,8,26947.97356,,3011
27999,2014,29267,168,9,8,30228.18019,,3011
26995,2014,28153,248,17,8,30383.58765,,3011
12779,2009,92915,335,2,8,14794.17119,,3011
29890,2014,26828,61,9,8,30624.78319,,3011
15480,2010,85337,328,9,8,17025.26004,,3011
26563,2015,41716,83,9,8,29225.2229,,3011
23999,2014,36655,192,14,8,29010.7392,,3011
52750,2017,8318,341,19,8,36666.58077,,3011
13998,2008,77206,55,14,8,16288.62514,,3011
39977,2017,3711,824,10,8,37444.67594,,3011
12995,2011,73900,315,19,8,19874.20441,,3011
15990,2011,82802,153,33,8,18381.61744,,3011
39987,2017,8902,186,1,8,36629.52952,,3011
17400,2015,23360,40,1,8,32235.8099,,3011
20999,2015,2286,310,26,8,35582.19518,,3011
16950,2015,35058,384,18,8,30278.91651,,3011
13995,2010,77924,362,41,8,18127.72426,,3011
15494,2010,81027,135,1,8,17751.84302,,3011
57990,2017,7217,58,1,8,36903.52544,,3011
27495,2014,56715,149,1,8,25790.63108,,3011
12000,2007,98184,23,15,8,11852.8388,,3011
8988,2007,188752,263,24,8,-2903.276367,,3011
209899,2017,3696,384,9,8,37450.33242,,3011
134880,2013,12400,301,17,8,31923.8046,,3011
62000,2007,40417,324,10,8,21262.35143,,3011
19944,2016,11964,321,10,8,35081.30466,,3011
14990,2013,29336,94,5,8,29208.46921,,3011
16985,2014,20094,256,37,8,31629.70541,,3011
16995,2014,38182,435,5,8,28791.39163,,3011
18800,2013,24524,395,19,8,29945.90011,,3011
7488,2005,93940,1631,29,8,10455.18712,,3011
20900,2011,90829,53,5,8,17166.44197,,3011
24400,2013,56164,222,3,8,24852.43348,,3011
24877,2012,65012,99,28,8,22311.87615,,3011
22992,2013,71971,408,10,8,22259.55381,,3011
23777,2012,52202,505,30,8,24388.46091,,3011
39497,2017,4777,1940,9,8,37274.55225,,3011
27997,2014,18603,298,19,8,31930.06754,,3011
29989,2014,22945,38,12,8,31246.54133,,3011
16988,2013,90708,48,10,8,19212.75165,,3011
45990,2017,4607,159,12,8,37292.5437,,3011
33448,2014,20082,351,5,8,31734.61195,,3011
52994,2017,6823,314,9,8,36941.85452,,3011
16900,2012,67000,51,9,8,22049.73941,,3011
20900,2012,44333,59,15,8,25716.29028,,3011
43900,2014,34174,305,2,8,29452.77998,,3011
40998,2015,27054,250,19,8,31577.22046,,3011
39300,2014,32257,237,1,8,29767.71852,,3011
39995,2015,36381,588,25,8,30041.26354,,3011
56838,2017,4812,324,4,8,37284.94769,,3011
20500,2011,72324,394,3,8,20181.95358,,3011
31734,2013,64816,86,14,8,23410.15078,,3011
37995,2014,44640,31,1,8,27754.13303,,3011
31000,2013,44791,388,22,8,26640.65434,,3011
12618,2009,120960,330,43,8,10101.89439,,3011
11694,2008,107046,296,2,8,11474.98505,,3011
27877,2014,34056,617,28,8,29388.3167,,3011
28991,2015,16032,129,9,8,33401.6688,,3011
34500,2016,8832,343,10,8,35590.5956,,3011
9945,2009,138911,185,10,8,7289.075374,,3011
18999,2013,72318,156,16,8,22183.82443,,3011
30995,2014,36365,657,29,8,29009.6355,,3011
46660,2017,2599,912,28,8,37567.58467,,3011
32999,2015,33931,244,37,8,30401.04703,,3011
30935,2015,47071,202,6,8,28364.10452,,3011
6881,2005,101359,881,17,8,9287.40022,,3011
16999,2011,76954,25,28,8,19348.6408,,3011
19495,2011,80592,342,5,8,18831.06885,,3011
16995,2010,128871,50,18,8,9917.289872,,3011
21821,2012,57536,220,18,8,23559.71348,,3011
10495,2005,86814,578,14,8,11662.19811,,3011
5995,2008,129060,315,27,8,7814.879881,,3011
13994,2012,26387,1185,9,8,28653.77294,,3011
22995,2017,20032,23,1,8,34819.69293,,3011
21995,2015,24269,329,21,8,32023.65143,,3011
16988,2015,30510,56,2,8,31069.93922,,3011
5672,2005,91141,331,17,8,10948.93753,,3011
13977,2011,41582,1761,29,8,25097.22395,,3011
7244,2006,107589,81,25,8,9269.968607,,3011
16599,2013,43639,326,5,8,26882.67472,,3011
12795,2012,78218,123,5,8,20238.46265,,3011
8995,2010,33036,237,28,8,25468.73622,,3011
18700,2014,30897,245,15,8,29943.82365,,3011
18995,2014,23049,296,21,8,31200.67385,,3011
17500,2015,35046,61,28,8,30248.69431,,3011
35990,2017,4251,53,3,8,37379.38861,,3011
33500,2016,17,10,19,8,36995.03652,,3011
22950,2015,40942,615,19,8,29318.90865,,3011
16615,2011,56732,175,5,8,22710.91619,,3011
9398,2006,104440,145,29,8,9769.154494,,3011
7991,2004,89979,1351,3,8,10161.57156,,3011
8500,2010,115456,185,9,8,12127.65628,,3010
23900,2016,15850,285,17,8,34426.8976,,3010
31995,2014,61285,87,29,8,24957.43519,,3010
3999,2003,108855,633,3,8,6070.818803,,3010
30995,2017,13130,181,12,8,35906.65325,,3009
36488,2017,4558,1480,14,8,37294.10167,,3009
51402,2015,28039,87,21,8,31410.64087,,3009
27724,2014,17492,110,19,8,32110.75082,,3009
12982,2009,55278,338,11,8,20885.34944,,3009
29900,2015,33029,201,1,8,30663.5697,,3009
34995,2014,26114,48,2,8,30763.43222,,3009
27000,2015,24076,201,2,8,32116.18945,,3009
10995,2011,134815,335,16,8,9978.562743,,3009
33528,2012,77452,167,11,8,20343.74177,,3009
22796,2014,55641,241,2,8,25962.08048,,3009
20000,2014,66536,247,1,8,24193.67433,,3009
24475,2014,30619,302,3,8,30027.66196,,3009
24500,2014,35086,151,18,8,29253.02793,,3009
31488,2014,23240,299,10,8,31205.03126,,3009
23900,2014,22308,180,3,8,31379.10418,,3009
22913,2014,38417,395,9,8,28740.33398,,3009
19990,2013,41401,636,2,8,27256.27023,,3009
28849,2015,13220,227,1,8,33884.68855,,3009
26750,2013,40123,439,13,8,27428.69349,,3009
9950,2009,94972,50,16,8,14414.6667,,3009
22900,2012,43443,217,10,8,25877.12376,,3009
33998,2016,24785,55,4,8,33015.82544,,3009
27991,2016,4450,316,1,8,36332.12861,,3009
33000,2015,40281,333,1,8,29484.33026,,3009
47950,2015,27681,233,4,8,31523.54981,,3009
52888,2017,24955,174,1,8,34019.19437,,3009
19900,2008,57170,238,10,8,19559.55046,,3009
48991,2007,38983,25,3,8,21518.07883,,3009
19000,2014,35526,1606,3,8,29229.7403,,3009
21275,2016,9764,229,33,8,35365.06991,,3009
14610,2009,32576,30,1,8,24609.06924,,3009
32877,2015,36386,369,28,8,30030.82328,,3009
30000,2015,44682,158,24,8,28694.6896,,3009
27994,2014,72724,758,19,8,23129.5384,,3009
10900,2010,106446,167,4,8,13608.86126,,3009
45988,2017,5954,222,19,8,37051.01295,,3009
39877,2016,24822,392,2,8,33016.24362,,3009
6988,2006,157382,604,3,8,1243.992329,,3009
19890,2012,78030,547,10,8,20252.9712,,3009
15000,2014,26418,332,6,8,30701.12972,,3009
14891,2014,36549,645,23,8,28999.04441,,3009
7950,2007,87877,28,5,8,13561.04665,,3009
12800,2010,40193,300,29,8,24301.75212,,3009
19000,2015,23779,342,1,8,32167.70163,,3009
25815,2015,34927,145,9,8,30329.19927,,3009
15999,2012,50124,443,6,8,24803.60339,,3009
6495,2005,128792,42,9,8,4852.3275,,3008
43906,2015,13307,186,5,8,33857.6846,,3008
17113,2013,86683,288,22,8,19828.68134,,3008
15621,2011,61254,596,28,8,21901.63712,,3008
11950,2011,86768,398,2,8,17836.48586,,3008
10550,2010,86000,1408,21,8,16878.87941,,3008
31990,2014,17271,261,16,8,32156.35185,,3008
52000,2017,4905,29,29,8,37189.42855,,3008
44922,2014,42954,296,17,8,27976.85121,,3008
34985,2015,49278,151,14,8,27979.52522,,3008
37951,2015,21714,320,18,8,32448.80637,,3008
16950,2012,65809,25,1,8,22269.18263,,3008
45130,2016,11683,369,1,8,35155.99117,,3008
28498,2014,41914,338,1,8,28197.44204,,3008
33995,2014,26799,337,17,8,30603.7973,,3008
33881,2014,25420,61,29,8,30789.4267,,3008
38991,2016,11482,588,24,8,35114.67647,,3008
29500,2014,29225,47,17,8,30209.30821,,3008
29895,2015,26071,398,12,8,31759.62368,,3008
29500,2014,49234,335,10,8,26978.18904,,3008
39295,2016,21834,418,19,8,33447.43633,,3008
28980,2014,30273,2,50,8,29932.72154,,3008
35994,2015,9186,315,5,8,34527.7957,,3008
23351,2014,40014,282,1,8,28506.39887,,3008
28000,2014,34432,345,16,8,29365.82124,,3008
11950,2009,102000,505,18,8,13265.42936,,3008
25995,2013,61150,119,1,8,24048.13768,,3008
20995,2012,75950,303,10,8,20591.21005,,3008
23500,2014,32556,302,10,8,29690.17957,,3008
27999,2014,40305,176,16,8,28410.81942,,3008
29795,2013,57462,217,5,8,24634.96974,,3008
23300,2013,54474,389,21,8,25069.36739,,3008
18985,2011,87033,807,12,8,17761.221,,3008
37987,2014,46247,128,26,8,27412.42408,,3008
31000,2015,21043,158,18,8,32557.91691,,3008
36980,2017,12762,81,33,8,35898.94135,,3008
54965,2007,29824,165,10,8,22984.90432,,3008
18000,2014,42640,205,9,8,28053.6492,,3008
18444,2015,17637,336,31,8,33069.93712,,3008
16750,2012,49706,189,2,8,24884.45571,,3008
9690,2007,122666,578,19,8,7859.016606,,3008
16500,2011,105382,293,2,8,14809.68458,,3008
36900,2015,41254,1371,9,8,29300.38545,,3008
26000,2015,54828,315,44,8,26980.52553,,3008
20500,2013,42481,313,35,8,26974.4925,,3008
28101,2015,32404,302,1,8,30765.21265,,3008
9924,2010,163395,1566,1,8,4358.113904,,3008
13495,2008,73760,77,38,8,16771.7961,,3008
33950,2014,34916,331,22,8,29267.81445,,3008
43856,2017,5145,607,2,8,37237.2709,,3008
18781,2014,23313,163,2,8,31218.91205,,3008
19995,2017,24760,166,17,8,33999.4379,,3008
18730,2016,24080,178,9,8,33114.39035,,3008
15000,2016,23468,99,1,8,33239.64578,,3008
7891,2011,102305,195,14,8,15271.42382,,3008
14968,2012,61557,83,9,8,22934.85668,,3008
14888,2013,30126,201,14,8,29051.08931,,3008
18995,2014,34512,289,13,8,29362.46459,,3008
29000,2016,8358,298,9,8,35670.92681,,3008
21800,2015,42698,110,39,8,28969.05773,,3008
7289,2006,128628,176,31,8,5829.586425,,3007
26895,2014,18943,206,19,8,31874.8302,,3007
42977,2015,19085,301,38,8,32811.97045,,3007
35609,2017,19876,419,5,8,34832.24019,,3007
36900,2014,18500,1536,25,8,31927.56182,,3007
33450,2014,19499,361,1,8,31842.332,,3007
10995,2007,92168,438,35,8,12766.79634,,3007
28500,2014,35851,1929,16,8,29135.09169,,3007
22995,2013,48062,330,30,8,26083.07164,,3007
24998,2014,22995,197,9,8,31248.11262,,3007
16499,2015,28680,505,46,8,31225.99965,,3007
47495,2013,23424,297,11,8,30150.55834,,3007
18897,2011,80177,158,18,8,18856.77564,,3007
21990,2012,43441,143,10,8,25877.47381,,3007
12998,2011,62115,25,22,8,21780.94742,,3007
16992,2014,25154,167,24,8,30848.77983,,3007
13890,2008,106875,77,5,8,11493.18879,,3007
20899,2016,14803,116,5,8,34635.80696,,3006
21000,2014,16965,165,18,8,32199.70029,,3006
6819,2006,91370,324,35,8,11875.21025,,3006
37490,2017,1805,243,14,8,37741.80111,,3006
16495,2003,139900,65,2,8,1025.893851,,3006
29885,2013,54463,56,18,8,25080.83298,,3006
10995,2007,147887,175,18,8,3761.100801,,3006
13590,2008,76898,99,19,8,16322.68401,,3006
11455,2009,65599,417,12,8,19203.88333,,3006
16950,2010,102539,674,3,8,14247.42867,,3006
20999,2011,53720,249,9,8,23187.88676,,3006
49988,2017,3344,27,19,8,37475.45933,,3006
3995,2003,138402,709,9,8,1246.960461,,3006
38998,2013,40679,331,19,8,27319.01612,,3006
43990,2018,3600,72,1,8,38513.10416,,3006
25495,2015,66887,144,24,8,25083.99718,,3006
12988,2011,74860,310,17,8,19724.5967,,3006
15997,2011,53588,643,1,8,23235.08994,,3006
21999,2010,103339,1671,28,8,14036.90781,,3006
37954,2017,5448,499,2,8,37188.02526,,3006
28500,2014,13474,158,19,8,32764.15046,,3006
37989,2014,35309,201,15,8,29226.45546,,3006
49500,2016,10018,354,28,8,35339.89127,,3006
30991,2014,16916,82,17,8,32210.88548,,3006
47964,2016,9160,205,18,8,35511.58318,,3006
35964,2015,33988,279,30,8,30414.36188,,3006
28713,2015,37675,443,5,8,29895.2568,,3006
22877,2014,83781,26,1,8,21389.52184,,3006
23200,2014,54783,83,30,8,26011.55031,,3006
31645,2015,11560,335,18,8,34099.96155,,3006
26350,2014,33572,25,11,8,29521.77645,,3006
21900,2013,72246,1033,25,8,22166.6382,,3006
25688,2013,64537,297,12,8,23462.01545,,3006
23777,2014,25565,295,24,8,30781.96001,,3006
23991,2013,44548,330,1,8,26747.79477,,3006
17995,2012,58561,431,9,8,23422.05766,,3006
22995,2010,79522,361,29,8,17906.54562,,3006
22395,2015,47984,554,9,8,28206.05268,,3006
24990,2016,20889,320,31,8,33562.51833,,3006
13888,2012,74468,71,12,8,20825.78651,,3006
33291,2013,55703,1232,10,8,24904.9368,,3006
19600,2010,76998,254,9,8,18381.3174,,3006
15980,2009,92675,340,2,8,14833.25942,,3006
28291,2015,25063,217,10,8,31929.99295,,3006
29750,2014,52473,606,24,8,26406.48087,,3006
39000,2017,7500,48,15,8,36812.52632,,3006
39950,2017,14319,394,18,8,35694.04447,,3006
26700,2015,16278,324,5,8,33374.59852,,3006
29998,2017,2963,433,21,8,37530.9786,,3006
16913,2013,74800,71,21,8,21764.20459,,3006
13869,2014,68065,408,38,8,23826.04065,,3006
17865,2014,52114,228,6,8,26522.76977,,3006
12360,2013,64997,485,17,8,23371.12862,,3006
7841,2005,82097,120,1,8,12471.11175,,3006
11950,2011,98738,336,2,8,15890.08267,,3006
20490,2013,15527,310,5,8,31453.99702,,3006
21394,2014,55936,335,10,8,25888.40932,,3006
45994,2017,5,355,9,8,38050.58381,,3006
51995,2016,10075,154,5,8,35404.62164,,3006
20000,2014,77200,224,5,8,22446.78133,,3006
25895,2015,30614,876,44,8,30917.96125,,3006
24435,2014,39476,395,6,8,28577.82052,,3006
16150,2011,70864,87,11,8,20393.6858,,3006
36495,2016,36705,191,1,8,31087.21717,,3006
36700,2016,43962,565,17,8,29855.68707,,3006
39000,2016,20129,426,19,8,33724.70927,,3006
28999,2014,48135,40,9,8,27160.13836,,3006
32991,2015,41194,135,30,8,29242.60245,,3006
18950,2007,58423,135,1,8,18363.4346,,3006
5990,2007,148340,223,19,8,3684.221637,,3006
14995,2013,45494,382,3,8,26587.53209,,3006
20000,2015,35350,81,1,8,30286.1918,,3006
6995,2006,78441,885,22,8,14019.40574,,3006
20495,2014,27448,219,2,8,30546.54926,,3006
14900,2013,29100,240,38,8,29140.73441,,3006
15440,2014,31166,220,9,8,29919.44807,,3006
27267,2016,15577,551,18,8,34468.12214,,3006
12500,2010,103414,352,19,8,14053.66831,,3006
7977,2006,103928,313,9,8,9916.83177,,3005
35675,2015,26326,418,18,8,31698.89158,,3005
15997,2011,56569,327,5,8,22737.49595,,3005
26105,2014,52704,99,11,8,26410.75621,,3005
37596,2014,38397,335,10,8,28740.41849,,3005
15999,2014,19898,23,38,8,31658.43391,,3005
13445,2012,58954,308,9,8,23358.1648,,3005
107990,2017,2119,259,19,8,37674.68002,,3004
13995,2010,63602,311,9,8,20559.65049,,3004
51884,2015,23781,71,9,8,32141.6997,,3004
39950,2016,20962,319,5,8,33634.32385,,3004
25982,2016,12668,475,2,8,34992.65377,,3004
42791,2015,23968,536,3,8,32130.59595,,3004
23995,2013,53442,539,15,8,25256.53351,,3004
31989,2014,27767,158,5,8,30485.04982,,3004
32859,2015,37523,602,10,8,29903.91143,,3004
14977,2014,35465,607,5,8,29233.28683,,3004
17938,2014,23165,59,38,8,31127.20319,,3004
15900,2014,16633,296,29,8,32218.32041,,3004
49900,2015,36212,255,19,8,30088.13548,,3004
10695,2008,110699,58,16,8,10836.01891,,3004
8700,2007,153527,593,2,8,2895.489302,,3004
17950,2012,54853,167,19,8,23992.86263,,3004
31792,2015,32353,135,18,8,30718.86041,,3004
43940,2017,13,167,1,8,38075.05901,,3003
17990,2000,129939,63,2,8,-418.4031959,,3003
46999,2014,5867,333,28,8,33972.19714,,3003
24995,2012,50689,315,1,8,24727.89065,,3003
6700,2007,138818,147,5,8,5277.663353,,3003
58475,2017,5031,106,19,8,37201.17544,,3003
31990,2013,30847,99,6,8,28959.64923,,3003
21989,2011,67242,313,28,8,20927.99738,,3003
42710,2016,15111,135,19,8,34540.71778,,3003
45995,2016,9880,96,21,8,35384.89001,,3003
10950,2009,71540,194,24,8,18199.25315,,3003
43995,2015,12619,335,1,8,33982.49099,,3003
32900,2014,32018,225,39,8,29684.42205,,3003
24900,2014,40093,144,21,8,28429.26784,,3003
17999,2015,58592,440,21,8,26442.52696,,3003
25499,2015,24696,358,1,8,32018.66382,,3003
24900,2014,31174,357,14,8,29902.0977,,3003
23452,2015,27876,26,5,8,31488.69825,,3003
23493,2015,41050,386,38,8,29240.31657,,3003
29865,2014,14890,82,18,8,32537.15093,,3003
31975,2013,63400,383,16,8,23634.06958,,3003
40000,2014,59518,21,15,8,25289.89489,,3003
36475,2014,61233,332,14,8,25014.23805,,3003
27991,2016,12826,50,16,8,34921.93107,,3003
20999,2013,70373,312,3,8,22542.02358,,3003
23998,2014,38194,25,5,8,28789.53968,,3003
6802,2007,126041,342,9,8,7342.447321,,3003
40603,2015,25973,31,9,8,31785.2735,,3003
58888,2017,34239,297,19,8,32451.69593,,3003
21970,2012,82429,447,10,8,19537.72936,,3003
30750,2015,46212,944,9,8,28494.23283,,3003
31290,2014,40814,231,16,8,28328.11361,,3003
31600,2015,51207,602,18,8,27653.04543,,3003
19285,2012,55160,43,21,8,23936.51943,,3003
16338,2015,25123,284,16,8,31900.96957,,3003
17452,2015,19466,310,9,8,32843.36934,,3003
20890,2014,34175,395,10,8,29426.97792,,3003
9717,2007,74429,335,10,8,15731.79832,,3003
19995,2011,60849,230,22,8,21986.85991,,3003
19981,2013,77699,593,16,8,21308.92552,,3003
32995,2014,23161,301,1,8,31246.90804,,3003
26299,2014,32489,385,37,8,29614.26798,,3003
47900,2014,27890,64,9,8,30452.19194,,3003
35000,2015,53678,337,28,8,27219.06543,,3003
12704,2008,111773,342,36,8,10597.0424,,3003
6950,2003,140261,219,10,8,941.4905026,,3003
21985,2011,53425,236,33,8,23158.6772,,3003
14688,2015,42021,335,1,8,29201.46537,,3003
11900,2012,75859,1027,17,8,20583.54809,,3003
7450,2007,126379,1099,1,8,7313.224336,,3003
23990,2014,37039,274,3,8,28983.78761,,3003
12900,2010,71690,81,3,8,19263.78658,,3003
24000,2015,22031,88,17,8,32400.53881,,3003
22258,2007,101002,178,14,8,11397.94859,,3001
37981,2013,48851,769,9,8,26022.41214,,3001
17140,2011,62531,297,5,8,21768.07162,,3001
39999,2012,10463,186,9,8,31243.28059,,3001
14444,2011,89823,546,3,8,17336.58538,,3001
30900,2014,35936,310,25,8,29092.3883,,3001
22515,2014,59446,167,24,8,25272.67141,,3001
23390,2014,21028,417,10,8,31564.82141,,3001
25888,2015,49562,223,10,8,27946.30065,,3001
9900,2006,50770,201,15,8,18541.53899,,3001
32995,2015,34006,59,14,8,30462.97463,,3001
33122,2015,25538,145,5,8,31868.9026,,3001
39500,2017,7500,335,5,8,36844.76193,,3001
10377,2007,111771,172,5,8,9675.769962,,3001
18995,2015,12410,1135,5,8,34003.63168,,3001
17991,2013,49599,45,40,8,25801.04283,,3001
16444,2014,34108,400,14,8,29425.02815,,3001
18995,2016,25578,468,10,8,32867.67187,,3001
